name,category,usda_id,source,energy,protein,fat,sat_fat,carbohydrate,total_sugar,starch,fibre,sodium,potassium,calcium,magnesium,phosphorus,iron,copper,zinc,manganese,selenium,iodine,vit_a,vit_c,vit_d,vit_e,vit_k,vit_b1,vit_b2,vit_b3,vit_b6,vit_b12,vit_b9,vit_b7
"Bratwurst, with cheese",Sausages,2706175,survey.json,334,14,29,10.6,3.28,0.47,,0,0.904,0.334,0.131,0.022,0.251,0.00055,0.000096,0.00316,0,0.0000376,0,0.000027,0,0.0000016,0.00032,0.0000034,0.000416,0.00031,0.00433,0.000303,0.00000081,0.000004,0
Bologna,Cold cuts and cured meats,2706176,survey.json,281,10.3,23.8,7.39,6.31,1.97,,0,1.1,0.32,0.125,0.015,0.212,0.00124,0.000035,0.00106,0,0.0000144,0,0,0,0.0000008,0.00059,0.0000017,0.000047,0.000158,0.00319,0.000193,0.00000047,0.000007,0
"Bologna, reduced fat",Cold cuts and cured meats,2706177,survey.json,204,11.8,14.8,5.46,5.2,0,,0,0.821,0.147,0.009,0.012,0.178,0.001,0.00003,0.00183,0,0.0000124,0,0,0.001,0.0000004,0.00019,0.0000003,0.00005,0.0001,0.0025,0.00015,0.0000014,0.000005,0
"Bologna, reduced sodium",Cold cuts and cured meats,2706178,survey.json,281,10.3,23.8,7.39,6.31,1.97,,0,0.83,0.32,0.125,0.015,0.212,0.00124,0.000035,0.00106,0,0.0000144,0,0,0,0.0000008,0.00059,0.0000017,0.000047,0.000158,0.00319,0.000193,0.00000047,0.000007,0
Chorizo,Sausages,2706179,survey.json,341,19.3,28.1,9.45,2.63,0,,0,0.983,0.435,0.037,0.03,0.207,0.00234,0.00013,0.00219,0,0.0000259,0,0,0,0.0000015,0.0015,0.000006,0.000365,0.00042,0.00706,0.000554,0.00000121,0.00001,0
Head cheese,Cold cuts and cured meats,2706180,survey.json,157,13.8,10.9,3.4,0,0,,0,0.941,0.031,0.016,0.009,0.056,0.0015,0.000122,0.00097,0,0.0000001,0,0,0,0.0000009,0.00025,0.0000034,0.000023,0.000115,0.00044,0.00019,0.00000105,0.000002,0
Knockwurst,Sausages,2706181,survey.json,307,11.1,27.7,10.2,3.2,0,,0,0.93,0.199,0.011,0.011,0.098,0.00066,0.00006,0.00166,0,0.0000135,0,0,0,0.0000011,0.00057,0.0000016,0.000342,0.00014,0.00273,0.00017,0.00000118,0.000002,0
Mortadella,Cold cuts and cured meats,2706182,survey.json,311,16.4,25.4,9.51,3.05,0,,0,1.25,0.163,0.018,0.011,0.097,0.0014,0.00006,0.0021,0,0.0000226,0,0,0,0.000001,0.00022,0.0000016,0.000119,0.000153,0.00267,0.00013,0.00000148,0.000003,0
"Pastrami, NFS",Cold cuts and cured meats,2706183,survey.json,147,21.8,5.82,2.68,0.36,0.1,,0,1.08,0.21,0.01,0.017,0.175,0.00222,0.000091,0.00498,0,0.0000177,0,0,0.0003,0.0000001,0.00012,0.0000007,0.000052,0.000161,0.00426,0.000221,0.00000187,0.000006,0
"Pastrami, made from any kind of meat, reduced fat",Cold cuts and cured meats,2706184,survey.json,115,18.6,3.69,1.32,0.64,0.29,,0,0.853,0.647,0.005,0.02,0.242,0.00205,0.000086,0.0032,0,0.0000147,0,0.000003,0,0,0.00049,0.0000016,0.000043,0.000213,0.00558,0.00046,0.00000204,0.000005,0
"Pepperoni, NFS",Cold cuts and cured meats,2706185,survey.json,504,19.2,46.3,17.7,1.18,0,,0,1.58,0.274,0.019,0.018,0.158,0.00133,0.000091,0.00244,0,0.000029,0,0,0,0.0000013,0.00103,0.0000058,0.000271,0.000257,0.00499,0.000362,0.0000013,0.000005,0
"Pepperoni, reduced fat",Cold cuts and cured meats,2706186,survey.json,378,21.1,31.6,11.4,0.72,0.26,,0,1.76,0.363,0.024,0.02,0.192,0.00136,0.000096,0.00267,0,0.0000336,0,0.000011,0,0.0000009,0.00064,0,0.000386,0.000196,0.0061,0.000441,0.00000115,0,0
"Pepperoni, reduced sodium",Cold cuts and cured meats,2706187,survey.json,504,19.2,46.3,17.7,1.18,0,,0,1.19,0.274,0.019,0.018,0.158,0.00133,0.000091,0.00244,0,0.000029,0,0,0,0.0000013,0.00103,0.0000058,0.000271,0.000257,0.00499,0.000362,0.0000013,0.000005,0
Polish sausage,Sausages,2706188,survey.json,337,12.4,29.7,9.89,5.03,2.39,,0,1.06,0.306,0.042,0.016,0.204,0.00099,0.000056,0.00153,0,0.0000198,0,0.000009,0.0147,0.0000009,0.00038,0,0.00015,0.000212,0.00373,0.000097,0.00000072,0,0
Italian sausage,Sausages,2706189,survey.json,317,18.2,26.2,9.15,2.15,1.46,,0,0.766,0.31,0.012,0.019,0.145,0.00129,0.000074,0.00241,0,0.0000202,0,0.000022,0,0.000001,0.0008,0,0.00031,0.000242,0.00573,0.000343,0.00000106,0,0
"Sausage, NFS",Sausages,2706190,survey.json,325,18.5,27.2,8.83,1.42,1.09,,0,0.814,0.342,0.009,0.016,0.149,0.0012,0.000071,0.00245,0,0.0000207,0,0.000028,0,0.0000014,0.0009,0,0.000256,0.000176,0.00612,0.000195,0.00000098,0.000001,0
Pork sausage,Sausages,2706191,survey.json,325,18.5,27.2,8.83,1.42,1.09,,0,0.814,0.342,0.009,0.016,0.149,0.0012,0.000071,0.00245,0,0.0000207,0,0.000028,0,0.0000014,0.0009,0,0.000256,0.000176,0.00612,0.000195,0.00000098,0.000001,0
"Pork sausage, reduced fat",Sausages,2706192,survey.json,267,20.9,20.3,6.03,0.15,0,,0,0.698,0.328,0.019,0.022,0.185,0.00191,0.000088,0.00314,0,0.00003,0,0.000028,0,0.0000014,0.00122,0,0.000377,0.00021,0.00774,0.000282,0.00000116,0.000001,0
"Pork sausage, reduced sodium",Sausages,2706193,survey.json,233,19.9,11.1,2.92,13.2,0.75,,0,0.415,0.988,0,0.04,0.266,0.0012,0.000418,0.00224,0,0.0000291,0,0,0,0.0000004,0.00144,0.0000324,0.000368,0.000436,0.012,0.000498,0.00000014,0.000066,0
Pork and beef sausage,Sausages,2706194,survey.json,333,15.9,28,10.1,2.4,1.04,,0,0.84,0.302,0.022,0.018,0.136,0.00138,0.000073,0.0023,0,0.0000162,0,0.000023,0.0096,0.0000008,0.00062,0.0000014,0.000155,0.000154,0.00427,0.000172,0.00000106,0.000004,0
"Salami, NFS",Cold cuts and cured meats,2706195,survey.json,378,21.1,31.6,11.4,0.72,0.26,,0,1.76,0.363,0.024,0.02,0.192,0.00136,0.000096,0.00267,0,0.0000336,0,0.000011,0,0.0000009,0.00064,0,0.000386,0.000196,0.0061,0.000441,0.00000115,0,0
"Salami, made from any type of meat, reduced fat",Cold cuts and cured meats,2706196,survey.json,172,19.2,9.21,2.78,1.55,1.12,,0.1,1.11,0.216,0.04,0.022,0.266,0.00125,0.00019,0.00232,0,0.0000264,0,0.000002,0,0.0000006,0.00024,0.0000013,0.000426,0.000303,0.00398,0.000427,0.00000099,0.00001,0
"Salami, made from any type of meat, reduced sodium",Cold cuts and cured meats,2706197,survey.json,378,21.1,31.6,11.4,0.72,0.26,,0,1.32,0.363,0.024,0.02,0.192,0.00136,0.000096,0.00267,0,0.0000336,0,0.000011,0,0.0000009,0.00064,0,0.000386,0.000196,0.0061,0.000441,0.00000115,0,0
"Scrapple, cooked",Sausages,2706198,survey.json,227,8.57,14.8,5.03,15,0.21,,0.3,0.385,0.143,0.006,0.01,0.061,0.00131,0.000214,0.00085,0,0.0000185,0,0.000499,0.0013,0.0000003,0.00016,0.0000036,0.00008,0.000229,0.00181,0.000077,0.00000023,0.000002,0
Thuringer,Sausages,2706199,survey.json,362,17.4,30.4,11.5,3.33,0.85,,0,1.3,0.26,0.009,0.014,0.111,0.00204,0.00015,0.00256,0,0.0000203,0,0,0.0166,0.0000011,0.00022,0.0000013,0.00015,0.00033,0.00431,0.00026,0.0000055,0.000002,0
Turkey or chicken sausage,Sausages,2706200,survey.json,193,19.6,12.2,2.98,1.09,0,,0,0.705,0.365,0.038,0.022,0.209,0.00138,0.000082,0.00304,0,0.0000147,0,0,0,0.0000005,0.00028,0.0000005,0.000055,0.000348,0.00591,0.000394,0.00000141,0.000007,0
"Turkey or chicken sausage, reduced sodium",Sausages,2706201,survey.json,230,20,10.7,2.78,13.3,0.76,,0,0.417,0.993,0,0.04,0.267,0.00121,0.00042,0.00225,0,0.0000293,0,0,0,0.0000004,0.00144,0.0000325,0.00037,0.000438,0.012,0.000501,0.00000014,0.000066,0
Turkey or chicken and pork sausage,Sausages,2706202,survey.json,307,22.7,23,7.95,0.7,0,,0,0.878,0.337,0.032,0.019,0.191,0.00162,0.000148,0.00317,0,0.000021,0,0,0.0011,0.000002,0.00039,0.0000057,0.00051,0.00025,0.00422,0.00034,0.00000126,0.000004,0
"Vienna sausage, canned",Sausages,2706203,survey.json,230,10.5,19.4,7.12,2.6,0,,0,0.879,0.101,0.01,0.007,0.049,0.00088,0.00003,0.0016,0,0.0000169,0,0,0,0.0000006,0.00022,0.0000016,0.000087,0.000107,0.00161,0.00012,0.00000102,0.000004,0
Pickled sausage,Sausages,2706204,survey.json,314,18.1,26,9.08,2.13,1.45,,0,1.07,0.308,0.012,0.019,0.144,0.00128,0.000073,0.00239,0,0.00002,0,0.000022,0,0.000001,0.00079,0,0.000308,0.00024,0.00568,0.00034,0.00000105,0,0
"Luncheon meat, NFS",Cold cuts and cured meats,2706205,survey.json,101,16.7,3.73,1.12,0.27,0,,0,0.89,0.425,0.005,0.019,0.261,0.00058,0.00005,0.00152,0,0.0000316,0,0,0,0.0000006,0.00029,0,0.000336,0.000266,0.0057,0.000394,0.00000036,0,0
"Ham, prepackaged or deli, luncheon meat",Cold cuts and cured meats,2706206,survey.json,101,16.7,3.73,1.12,0.27,0,,0,0.89,0.425,0.005,0.019,0.261,0.00058,0.00005,0.00152,0,0.0000316,0,0,0,0.0000006,0.00029,0,0.000336,0.000266,0.0057,0.000394,0.00000036,0,0
"Ham, prepackaged or deli, luncheon meat, reduced sodium",Cold cuts and cured meats,2706207,survey.json,101,16.7,3.73,1.12,0.27,0,,0,0.66,0.425,0.005,0.019,0.261,0.00058,0.00005,0.00152,0,0.0000316,0,0,0,0.0000006,0.00029,0,0.000336,0.000266,0.0057,0.000394,0.00000036,0,0
"Chicken, prepackaged or deli, luncheon meat",Cold cuts and cured meats,2706208,survey.json,98,17.4,1.86,0.564,2.92,0.75,,0,1.03,0.36,0.011,0.026,0.257,0.00039,0.00002,0.00051,0,0.0000132,0,0.000002,0,0.0000001,0.00032,0,0.000048,0.000071,0.00906,0.000445,0.00000014,0.000007,0
"Chicken, prepackaged or deli, luncheon meat, reduced sodium",Cold cuts and cured meats,2706209,survey.json,98,17.4,1.86,0.564,2.92,0.75,,0,0.774,0.36,0.011,0.026,0.257,0.00039,0.00002,0.00051,0,0.0000132,0,0.000002,0,0.0000001,0.00032,0,0.000048,0.000071,0.00906,0.000445,0.00000014,0.000007,0
"Ham luncheon meat, loaf type",Cold cuts and cured meats,2706210,survey.json,117,18,4.39,1.42,1.57,1.57,,0,1.19,0.316,0.009,0.019,0.27,0.00082,0.000091,0.00182,0,0.0000342,0,0.000013,0,0.0000007,0.0002,0,0.000362,0.000183,0.0058,0.000394,0.0000004,0.000001,0
Spam,Cold cuts and cured meats,2706211,survey.json,315,13.4,26.6,9.99,4.6,0,,0,1.41,0.409,0,0.014,0.151,0.00064,0.000051,0.00159,0,0.0000229,0,0,0,0.0000006,0.00042,0,0.000317,0.000176,0.00353,0.000218,0.00000045,0.000003,0
"Spam, reduced sodium",Cold cuts and cured meats,2706212,survey.json,293,12.5,25.1,8.87,3.4,0,,0,1.04,0.564,0,0.014,0.109,0.00064,0.000046,0.00212,0,0.000025,0,0,0.043,0.0000006,0.00024,0,0.000264,0.000179,0.00318,0.000283,0.00000061,0.000004,0
Liverwurst,Cold cuts and cured meats,2706213,survey.json,327,14.5,28.5,9.31,3.1,0,,0,0.977,0.199,0.009,0.011,0.168,0.0112,0.00024,0.00281,0,0.000058,0,0.00422,0,0.0000012,0.00035,0.0000016,0.000249,0.00152,0.00837,0.00033,0.0000201,0.000044,0
"Luncheon meat, loaf type",Cold cuts and cured meats,2706214,survey.json,225,11.2,16,5.29,8.46,8.46,,1.5,1.04,0.371,0.109,0.034,0.153,0.00133,0.000105,0.00168,0,0.0000079,0,0.000078,0.0078,0.0000008,0.0004,0.0000051,0.000392,0.000115,0.00249,0.000418,0.00000054,0.000037,0
"Turkey, prepackaged or deli, luncheon meat",Cold cuts and cured meats,2706215,survey.json,106,14.8,3.77,0.906,2.2,0.91,,0,0.81,0.371,0.014,0.019,0.249,0.00042,0.000024,0.00094,0,0.000013,0,0,0,0.0000002,0.00013,0,0.000038,0.000145,0.00715,0.00041,0.00000037,0.000004,0
"Turkey, prepackaged or deli, luncheon meat, reduced sodium",Cold cuts and cured meats,2706216,survey.json,106,14.8,3.77,0.906,2.2,0.91,,0,0.61,0.371,0.014,0.019,0.249,0.00042,0.000024,0.00094,0,0.000013,0,0,0,0.0000002,0.00013,0,0.000038,0.000145,0.00715,0.00041,0.00000037,0.000004,0
"Turkey ham, prepackaged or deli, luncheon meat",Cold cuts and cured meats,2706217,survey.json,106,14.8,3.77,0.906,2.2,0.91,,0,0.81,0.371,0.014,0.019,0.249,0.00042,0.000024,0.00094,0,0.000013,0,0,0,0.0000002,0.00013,0,0.000038,0.000145,0.00715,0.00041,0.00000037,0.000004,0
"Beef, prepackaged or deli, luncheon meat",Cold cuts and cured meats,2706218,survey.json,115,18.6,3.69,1.32,0.64,0.29,,0,0.853,0.647,0.005,0.02,0.242,0.00205,0.000086,0.0032,0,0.0000147,0,0.000003,0,0,0.00049,0.0000016,0.000043,0.000213,0.00558,0.00046,0.00000204,0.000005,0
"Beef, prepackaged or deli, luncheon meat, reduced sodium",Cold cuts and cured meats,2706219,survey.json,115,18.6,3.69,1.32,0.64,0.29,,0,0.64,0.647,0.005,0.02,0.242,0.00205,0.000086,0.0032,0,0.0000147,0,0.000003,0,0,0.00049,0.0000016,0.000043,0.000213,0.00558,0.00046,0.00000204,0.000005,0
"Meat spread or potted meat, NFS",Cold cuts and cured meats,2706220,survey.json,235,7.66,17.3,5.98,11.9,0,,0.2,1.01,0.11,0.012,0.008,0.059,0.00079,0.00013,0.00102,0,0.0000097,0,0.000026,0,0.0000006,0.00174,0.0000016,0.000172,0.000134,0.00173,0.00012,0.00000112,0.000002,0
Chicken salad spread,Cold cuts and cured meats,2706221,survey.json,200,11.6,13.5,3.45,7.41,0,,0,0.653,0.183,0.01,0.01,0.033,0.00061,0.00003,0.00104,0,0.0000109,0,0.000042,0.001,0.0000002,0.0022,0,0.000024,0.000071,0.00167,0.00011,0.00000038,0.000005,0
Ham salad spread,Cold cuts and cured meats,2706222,survey.json,216,8.68,15.5,5.05,10.6,0,,0,1.08,0.15,0.008,0.01,0.12,0.00059,0.00007,0.0011,0,0.0000178,0,0,0,0.0000007,0.00174,0,0.000435,0.00012,0.0021,0.00015,0.00000076,0.000001,0
"Fish, raw",Fish,2706223,survey.json,94,17.2,2.34,0.557,0,0,,0,0.083,0.272,0.018,0.022,0.219,0.00032,0.000039,0.0005,0,0.0000262,0,0.000008,0,0.0000013,0.00051,0.0000009,0.000038,0.000059,0.0021,0.000147,0.00000218,0.000014,0
"Fish, NFS",Fish,2706224,survey.json,238,19.3,14.5,2.84,6.64,0.12,,0.3,0.35,0.329,0.017,0.027,0.229,0.00086,0.000063,0.00046,0,0.0000264,0,0.000028,0.0009,0.0000053,0.00288,0.0000087,0.000157,0.000133,0.00554,0.000325,0.0000024,0.000029,0
"Fish, NS as to type, baked or broiled",Fish,2706225,survey.json,208,23,12.4,3,0.01,0.01,,0,0.307,0.397,0.012,0.03,0.274,0.00044,0.00006,0.00047,0,0.0000312,0,0.000041,0.0011,0.0000065,0.00246,0.0000051,0.000092,0.000115,0.00618,0.000409,0.00000301,0.000019,0
"Fish, NS as to type, baked or broiled, coated",Fish,2706226,survey.json,223,20.7,11.7,2.82,7.79,0.14,,0.3,0.34,0.353,0.019,0.029,0.246,0.00096,0.000069,0.0005,0,0.0000284,0,0.000041,0.001,0.0000057,0.00225,0.000005,0.000177,0.000147,0.00598,0.000364,0.00000257,0.000033,0
"Fish, NS as to type, fried",Fish,2706227,survey.json,269,16,17.2,2.83,11.7,0.2,,0.5,0.399,0.269,0.021,0.023,0.19,0.00116,0.000064,0.00044,0,0.0000222,0,0.000017,0.0008,0.0000042,0.00341,0.0000128,0.000205,0.000145,0.00492,0.000252,0.00000188,0.000036,0
"Fish, NS as to type, steamed",Fish,2706228,survey.json,171,23.4,8.11,1.87,0,0,,0,0.191,0.404,0.011,0.031,0.278,0.00045,0.000061,0.00048,0,0.0000317,0,0.000023,0.0012,0.0000067,0.00185,0.0000013,0.000095,0.000118,0.00633,0.00039,0.00000307,0.00002,0
"Fish, canned",Fish,2706229,survey.json,156,23.2,6.3,1.86,0,0,,0,0.379,0.194,0.241,0.037,0.301,0.00204,0.000147,0.00102,0,0.0000377,0,0.00013,0.0009,0.0000073,0.00103,0.0000001,0.00004,0.000212,0.00618,0.00021,0.00000694,0.000005,0
"Fish, smoked",Fish,2706230,survey.json,116,25.2,0.96,0.173,0,0,,0,0.763,0.415,0.049,0.054,0.251,0.0014,0.000042,0.0005,0,0.0000429,0,0.000024,0,0.0000008,0.00055,0.0000001,0.000047,0.000049,0.00507,0.0004,0.0000016,0.000015,0
"Fish, stick",Fish,2706231,survey.json,277,11,16.2,3.73,21.7,1.65,,1.5,0.402,0.185,0.016,0.025,0.191,0.00084,0.000059,0.00042,0,0.0000157,0,0.000003,0,0,0.00688,0.0000047,0.000122,0.000116,0.00154,0.000078,0.00000096,0.000024,0
"Fish, anchovy",Fish,2706232,survey.json,210,28.9,9.71,2.2,0,0,,0,3.67,0.544,0.232,0.069,0.252,0.00463,0.000339,0.00244,0,0.0000681,0,0.000012,0,0.0000017,0.00333,0.0000121,0.000078,0.000363,0.0199,0.000203,0.00000088,0.000013,0
"Fish, carp",Fish,2706233,survey.json,213,20,10.7,2.39,7.79,0.14,,0.3,0.314,0.366,0.053,0.034,0.451,0.00188,0.000078,0.00165,0,0.0000153,0,0.000029,0.0013,0.000026,0.00136,0.000004,0.000199,0.000104,0.0024,0.000217,0.00000146,0.00003,0
"Fish, catfish, NFS",Fish,2706234,survey.json,255,13.5,16.7,2.66,11.7,0.2,,0.5,0.418,0.254,0.021,0.019,0.178,0.00107,0.000052,0.00051,0,0.0000094,0,0.000003,0,0.0000002,0.00286,0.0000136,0.000158,0.000133,0.00263,0.000118,0.000002,0.000031,0
"Fish, catfish, baked or broiled",Fish,2706235,survey.json,189,18.9,11.9,2.81,0.01,0.01,,0,0.337,0.376,0.011,0.024,0.254,0.00029,0.00004,0.0006,0,0.0000102,0,0.000019,0,0.0000003,0.00168,0.0000063,0.000021,0.000098,0.00261,0.000201,0.00000322,0.000011,0
"Fish, catfish, grilled",Fish,2706236,survey.json,171,19.3,9.8,2.25,0,0,,0,0.332,0.383,0.011,0.024,0.259,0.00029,0.000041,0.00061,0,0.0000104,0,0.00001,0,0.0000003,0.00137,0.0000045,0.000022,0.0001,0.00267,0.00019,0.00000329,0.000011,0
"Fish, catfish, baked or broiled, coated",Fish,2706237,survey.json,205,17.2,11.1,2.62,7.79,0.14,,0.3,0.366,0.333,0.019,0.023,0.229,0.00083,0.000052,0.0006,0,0.0000107,0,0.000021,0,0.0000003,0.00154,0.0000061,0.000114,0.000131,0.00289,0.000183,0.00000273,0.000026,0
"Fish, catfish, fried",Fish,2706238,survey.json,255,13.5,16.7,2.66,11.7,0.2,,0.5,0.418,0.254,0.021,0.019,0.178,0.00107,0.000052,0.00051,0,0.0000094,0,0.000003,0,0.0000002,0.00286,0.0000136,0.000158,0.000133,0.00263,0.000118,0.000002,0.000031,0
"Fish, catfish, steamed",Fish,2706239,survey.json,150,19.2,7.5,1.66,0,0,,0,0.222,0.382,0.01,0.024,0.258,0.00029,0.00004,0.00061,0,0.0000104,0,0,0,0.0000003,0.00102,0.0000027,0.000021,0.0001,0.00266,0.000175,0.00000327,0.000011,0
"Fish, cod, NFS",Fish,2706240,survey.json,217,13.5,12.5,1.73,11.7,0.2,,0.5,0.426,0.203,0.021,0.02,0.237,0.00102,0.000042,0.00038,0,0.0000205,0,0.000004,0,0.0000004,0.00266,0.000012,0.000167,0.000106,0.00186,0.000093,0.00000138,0.000029,0
"Fish, cod, baked or broiled",Fish,2706241,survey.json,126,19,5.04,1.29,0.01,0.01,,0,0.351,0.292,0.011,0.025,0.349,0.0002,0.000024,0.00039,0,0.0000284,0,0.000022,0,0.0000007,0.00135,0.0000037,0.000035,0.000053,0.00136,0.00016,0.00000221,0.000008,0
"Fish, cod, grilled",Fish,2706242,survey.json,108,19.4,2.79,0.701,0,0,,0,0.346,0.298,0.011,0.025,0.356,0.0002,0.000024,0.00039,0,0.000029,0,0.000012,0,0.0000007,0.00102,0.0000019,0.000036,0.000054,0.00139,0.000148,0.00000226,0.000008,0
"Fish, cod, baked or broiled, coated",Fish,2706243,survey.json,152,17.3,5.28,1.34,7.79,0.14,,0.3,0.377,0.263,0.019,0.024,0.31,0.00075,0.000038,0.00042,0,0.0000261,0,0.000023,0,0.0000006,0.00126,0.0000039,0.000126,0.000094,0.00183,0.000148,0.00000188,0.000023,0
"Fish, cod, fried",Fish,2706244,survey.json,217,13.5,12.5,1.73,11.7,0.2,,0.5,0.426,0.203,0.021,0.02,0.237,0.00102,0.000042,0.00038,0,0.0000205,0,0.000004,0,0.0000004,0.00266,0.000012,0.000167,0.000106,0.00186,0.000093,0.00000138,0.000029,0
"Fish, cod, steamed",Fish,2706245,survey.json,87,19.3,0.52,0.107,0,0,,0,0.235,0.297,0.01,0.025,0.355,0.0002,0.000024,0.00039,0,0.0000289,0,0.000002,0,0.0000006,0.00068,0,0.000035,0.000054,0.00138,0.000133,0.00000225,0.000008,0
"Fish, croaker",Fish,2706246,survey.json,189,19.9,8.17,2.39,7.79,0.14,,0.3,0.322,0.378,0.026,0.045,0.236,0.00097,0.000062,0.00054,0,0.0000403,0,0.000032,0,0.0000008,0.00205,0.000004,0.000163,0.000143,0.00508,0.00032,0.00000237,0.00003,0
"Fish, eel",Fish,2706247,survey.json,273,20.6,17.1,3.72,7.79,0.14,,0.3,0.317,0.302,0.031,0.024,0.242,0.00111,0.000042,0.0018,0,0.0000089,0,0.00095,0.0015,0.0000245,0.00489,0.0000039,0.00023,0.000089,0.00435,0.000101,0.00000285,0.00003,0
"Fish, flounder, NFS",Fish,2706248,survey.json,128,15.4,6.93,1.73,0.01,0.01,,0,0.316,0.199,0.027,0.022,0.313,0.00023,0.000024,0.0004,0,0.000033,0,0.00003,0,0.0000035,0.00146,0.0000039,0.000023,0.000024,0.00129,0.000139,0.00000126,0.000006,0
"Fish, flounder, baked or broiled",Fish,2706249,survey.json,128,15.4,6.93,1.73,0.01,0.01,,0,0.316,0.199,0.027,0.022,0.313,0.00023,0.000024,0.0004,0,0.000033,0,0.00003,0,0.0000035,0.00146,0.0000039,0.000023,0.000024,0.00129,0.000139,0.00000126,0.000006,0
"Fish, flounder, grilled",Fish,2706250,survey.json,109,15.7,4.72,1.15,0,0,,0,0.311,0.203,0.027,0.023,0.32,0.00023,0.000024,0.00041,0,0.0000337,0,0.000021,0,0.0000036,0.00114,0.000002,0.000024,0.000024,0.00132,0.000126,0.00000129,0.000006,0
"Fish, flounder, baked or broiled, coated",Fish,2706251,survey.json,153,14.3,6.87,1.72,7.79,0.14,,0.3,0.348,0.184,0.032,0.022,0.28,0.00078,0.000038,0.00044,0,0.0000299,0,0.00003,0,0.000003,0.00136,0.000004,0.000116,0.000069,0.00177,0.00013,0.00000108,0.000021,0
"Fish, flounder, fried",Fish,2706252,survey.json,217,11.4,13.6,2,11.7,0.2,,0.5,0.405,0.146,0.031,0.019,0.215,0.00103,0.000042,0.00039,0,0.0000233,0,0.000009,0,0.0000022,0.00272,0.000012,0.00016,0.000088,0.00182,0.00008,0.0000008,0.000028,0
"Fish, flounder, steamed",Fish,2706253,survey.json,88,15.7,2.44,0.557,0,0,,0,0.2,0.202,0.027,0.023,0.318,0.00023,0.000024,0.0004,0,0.0000336,0,0.000011,0,0.0000035,0.0008,0.0000001,0.000024,0.000024,0.00131,0.000111,0.00000128,0.000006,0
"Fish, haddock, NFS",Fish,2706254,survey.json,217,14.3,12.5,1.73,11.7,0.2,,0.5,0.395,0.242,0.023,0.021,0.196,0.00102,0.000043,0.00039,0,0.0000228,0,0.000014,0,0.0000004,0.00259,0.000012,0.000158,0.000114,0.00358,0.000205,0.00000128,0.000032,0
"Fish, haddock, baked or broiled",Fish,2706255,survey.json,126,20.3,5.1,1.3,0.01,0.01,,0,0.3,0.356,0.014,0.026,0.282,0.00022,0.000026,0.0004,0,0.0000322,0,0.000037,0,0.0000007,0.00124,0.0000039,0.000021,0.000068,0.00417,0.000343,0.00000204,0.000013,0
"Fish, haddock, grilled",Fish,2706256,survey.json,108,20.7,2.84,0.711,0,0,,0,0.294,0.363,0.014,0.027,0.288,0.00022,0.000027,0.00041,0,0.0000328,0,0.000028,0,0.0000007,0.00091,0.000002,0.000022,0.000069,0.00426,0.000335,0.00000209,0.000014,0
"Fish, haddock, baked or broiled, coated",Fish,2706257,survey.json,152,18.4,5.32,1.35,7.79,0.14,,0.3,0.334,0.316,0.022,0.025,0.254,0.00076,0.00004,0.00044,0,0.0000292,0,0.000036,0,0.0000006,0.00117,0.000004,0.000114,0.000106,0.0042,0.000302,0.00000174,0.000027,0
"Fish, haddock, fried",Fish,2706258,survey.json,217,14.3,12.5,1.73,11.7,0.2,,0.5,0.395,0.242,0.023,0.021,0.196,0.00102,0.000043,0.00039,0,0.0000228,0,0.000014,0,0.0000004,0.00259,0.000012,0.000158,0.000114,0.00358,0.000205,0.00000128,0.000032,0
"Fish, haddock, steamed",Fish,2706259,survey.json,87,20.6,0.57,0.117,0,0,,0,0.184,0.361,0.014,0.027,0.287,0.00022,0.000027,0.0004,0,0.0000327,0,0.000018,0,0.0000006,0.00057,0.0000001,0.000021,0.000068,0.00424,0.000319,0.00000208,0.000014,0
"Fish, halibut",Fish,2706260,survey.json,175,20.7,6.24,1.56,7.79,0.14,,0.3,0.334,0.473,0.018,0.027,0.263,0.00075,0.000042,0.00048,0,0.0000498,0,0.000039,0,0.000005,0.00134,0.0000039,0.000141,0.000079,0.00751,0.000554,0.00000105,0.000027,0
"Fish, herring",Fish,2706261,survey.json,245,20.1,14.3,3.39,7.79,0.14,,0.3,0.357,0.359,0.07,0.037,0.263,0.00174,0.000115,0.00114,0,0.0000403,0,0.000046,0.0006,0.0000045,0.00182,0.000004,0.000179,0.000281,0.00405,0.000322,0.0000129,0.000026,0
"Fish, pickled",Fish,2706262,survey.json,262,14.2,18,2.38,9.64,7.71,,0,0.87,0.069,0.077,0.008,0.089,0.00122,0.000105,0.00053,0,0.0000585,0,0.000258,0,0.0000028,0.00171,0.0000002,0.000036,0.000139,0.0033,0.00017,0.00000427,0.000002,0
"Fish, mackerel, NFS",Fish,2706263,survey.json,237,24.9,14.3,3.98,0.01,0.01,,0,0.322,0.505,0.029,0.035,0.156,0.00145,0.000116,0.00083,0,0.0000453,0,0.00004,0.002,0.0000113,0.00192,0.0000039,0.000117,0.000497,0.0103,0.000398,0.00000492,0.000002,0
